index,candidatura,nombre,nombre_completo,numero,partido,siglas,suplente,gender
1271,22,Ernest, Ernest Urtasun Domenech (ICV).,3,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1272,22,Marina, Marina Albiol Guzmán.,4,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1273,22,Maria, Maria Lidia Senra Rodríguez (ANOVA).,5,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1274,22,Angela, Ángela Rosa Vallina de la Noval.,6,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1275,22,Javier, Javier Couso Permuy.,7,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1276,22,Anastasio, Anastasio Oliver Palomo.,8,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1277,22,Nuria, Nuria Lozano Montoya (EUiA).,9,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1278,22,Lara, Lara Hernández García.,10,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1279,22,Eberhard, Eberhard Grosske Fiol.,11,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1280,22,Joan, Joan Francesc Peris García (Federación Los Verdes).,12,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1281,22,Francisco, Francisco Iturbe Gracia (Independiente).,13,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1282,22,Maria, Maria Piedad Castillo Martínez.,14,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1283,22,Maria, Maria Teresa Mola Sainz.,15,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1284,22,Carlos, Carlos María Asunción Martínez García (ALTERNATIVA SOCIALISTA).,16,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1285,22,Elvira, Elvira Isabel Hernández Toledo.,17,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1286,22,Pedro, Pedro Chaves Giraldos.,18,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1287,22,Jose, Jose María Ortega González.,19,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1288,22,Adoracion, Adoración Reyes Guamán Hernández.,20,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1289,22,Jose, José Alejandro Ávila Sánchez.,21,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1290,22,Inigo, Iñigo Martínez Zatón.,22,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1291,22,Mar, Mar Cambrollé Jurado (Independiente).,23,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1292,22,Jose, José Miguel de Sebastián Carrero.,24,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1293,22,Isabel, Isabel Crespo Ruíz.,25,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1294,22,Maria, María Milagros Rubio Salvatierra (BATZARRE).,26,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1295,22,Carmen, Carmen Duce Díaz.,27,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1296,22,Martin, Martín Dámaso Alfonso Polo.,28,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1297,22,Montserrat, Montserrat Gemma Castellà Espuny (ICV).,29,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1298,22,Jose, José Luis Outes Ruso.,30,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1299,22,Joana, Joana Agudo Bataller (ICV).,31,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1300,22,Andres, Andrés Barrio Ramírez.,32,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1301,22,Marta, Marta Ávila León (Independiente).,33,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1302,22,Honorio, Honorio Antonio Cardoso García.,34,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1303,22,Carlos, Carlos Lorenzo Lorenzo Simon (ANOVA).,35,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1304,22,Ana, Ana Cruz Muñoz.,36,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1305,22,Maria, María Delfina Rossi Silvano (ICV).,37,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1306,22,Maria, María Huertas Marín Ibarra.,38,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1307,22,Javier, Javier Suárez Llana.,39,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1308,22,Francisco, Francisco Javier Sáez del Álamo.,40,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1309,22,Maria, María Isabel Alcázar Franco.,41,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1310,22,Eugenia, Eugènia Pascual Puig (ICV).,42,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1311,22,Alberto, Alberto Cubero Serrano.,43,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1312,22,Jaime, Jaime Puig Casasayas (Independiente).,44,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,-1.0
1313,22,Sainza, Sainza Ruiz Ferreño.,45,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
1314,22,Maria, Maria Libertad González Benavides.,46,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False,1.0
