,candidatura,nombre,nombre_completo,numero,partido,siglas,suplente
1251,21,Santos, Santos Benavides González.,47,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1252,21,Yolanda, Yolanda García Fernández.,48,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1253,21,Antonio, Antonio Jaime González Delgado.,49,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1254,21,Maria, María Oliva Álvarez Pérez.,50,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1255,21,Joaquin, Joaquín Sampedro Sánchez.,51,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1256,21,Maria, María Begoña Ortega Pérez.,52,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1257,21,Arcadio, Arcadio Lorenzo Torres.,53,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1258,21,Maria, María Teresa Martínez Arias.,54,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,False
1259,21,Porfirio, Porfirio José Rodríguez Gutiérrez.,1,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1260,21,Laura, Laura Vicente Bonafonte.,2,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1261,21,Luis, Luis Ignacio Quiroga Prada.,3,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1262,21,Maria, María Teresa Regueras Bermejo.,4,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1263,21,Jose, José Díez González.,5,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1264,21,Sonia, Sonia Llamazares Pérez.,6,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1265,21,Roberto, Roberto Expósito Largo.,7,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1266,21,Alicia, Alicia Martínez Ruiz de Gopegui.,8,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1267,21,Francisco, Francisco Javier Uña Alfonso.,9,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1268,21,Maria, María Teresa Álvarez Villacorta.,10,SALAMANCA-ZAMORA-LEÓN PREPAL (PREPAL),PREPAL,True
1269,22,Willy, Willy Enrique Meyer Pleite.,1,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1270,22,Paloma, Paloma López Bermejo.,2,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1271,22,Ernest, Ernest Urtasun Domenech (ICV).,3,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1272,22,Marina, Marina Albiol Guzmán.,4,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1273,22,Maria, Maria Lidia Senra Rodríguez (ANOVA).,5,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1274,22,Angela, Ángela Rosa Vallina de la Noval.,6,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1275,22,Javier, Javier Couso Permuy.,7,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1276,22,Anastasio, Anastasio Oliver Palomo.,8,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1277,22,Nuria, Nuria Lozano Montoya (EUiA).,9,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1278,22,Lara, Lara Hernández García.,10,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1279,22,Eberhard, Eberhard Grosske Fiol.,11,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1280,22,Joan, Joan Francesc Peris García (Federación Los Verdes).,12,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1281,22,Francisco, Francisco Iturbe Gracia (Independiente).,13,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1282,22,Maria, Maria Piedad Castillo Martínez.,14,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1283,22,Maria, Maria Teresa Mola Sainz.,15,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1284,22,Carlos, Carlos María Asunción Martínez García (ALTERNATIVA SOCIALISTA).,16,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1285,22,Elvira, Elvira Isabel Hernández Toledo.,17,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1286,22,Pedro, Pedro Chaves Giraldos.,18,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1287,22,Jose, Jose María Ortega González.,19,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1288,22,Adoracion, Adoración Reyes Guamán Hernández.,20,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1289,22,Jose, José Alejandro Ávila Sánchez.,21,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1290,22,Inigo, Iñigo Martínez Zatón.,22,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1291,22,Mar, Mar Cambrollé Jurado (Independiente).,23,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1292,22,Jose, José Miguel de Sebastián Carrero.,24,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1293,22,Isabel, Isabel Crespo Ruíz.,25,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1294,22,Maria, María Milagros Rubio Salvatierra (BATZARRE).,26,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1295,22,Carmen, Carmen Duce Díaz.,27,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1296,22,Martin, Martín Dámaso Alfonso Polo.,28,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1297,22,Montserrat, Montserrat Gemma Castellà Espuny (ICV).,29,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1298,22,Jose, José Luis Outes Ruso.,30,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1299,22,Joana, Joana Agudo Bataller (ICV).,31,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1300,22,Andres, Andrés Barrio Ramírez.,32,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1301,22,Marta, Marta Ávila León (Independiente).,33,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1302,22,Honorio, Honorio Antonio Cardoso García.,34,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1303,22,Carlos, Carlos Lorenzo Lorenzo Simon (ANOVA).,35,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1304,22,Ana, Ana Cruz Muñoz.,36,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1305,22,Maria, María Delfina Rossi Silvano (ICV).,37,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1306,22,Maria, María Huertas Marín Ibarra.,38,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1307,22,Javier, Javier Suárez Llana.,39,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
1308,22,Francisco, Francisco Javier Sáez del Álamo.,40,"IZQUIERDA UNIDA, INICIATIVA PER CATALUNYA VERDS, ESQUERRA UNIDA I ALTERNATIVA, ANOVA-IRMANDADE NACIONALISTA, ESPAZO ECOSOCIALISTA GALEGO, BATZARRE-ASAMBLEA DE IZQUIERDAS, FEDERACION LOS VERDES, OPCIÓ VERDA-ELS VERDS, GIRA MADRID-LOS VERDES, CONSTRUYENDO LA IZQUIERDA-ALTERNATIVA SOCIALISTA, EZKERREKO EKIMENA-ETORKIZUNA IRATZARRI: LA IZQUIERDA PLURAL",IZQUIERDA PLURAL,False
